Information_Score,Phrase,Newspaper
0.00021965971635072416,parking,University of Illinois Urbana Champaign
0.00010503096774099026,parking,University of California Irvine
1.7848669718538895e-05,parking,Florida Gulf Coast University
-8.068468890907115e-05,parking,"University of Wisconsin, Madison"
0.00032681997289071824,parking,Northern Illinois University
3.101072078151334e-05,parking,University of Texas San Antonio
5.55952790733365e-06,parking,University of Miami
0.000272417318436321,parking,University of Texas Arlington
-3.125824759694002e-05,parking,University of California Davis
-3.702866514218605e-05,parking,Purdue University
-2.469517162351493e-05,parking,Boston College
0.0011415769994037805,parking,Oklahoma State University
-4.068521772033441e-05,parking,University of California Santa Barbara
-3.492681480647002e-05,parking,Louisiana College
1.1892660288106943e-05,parking,Washington State University
-2.4005747160667068e-05,parking,Virginia Commonwealth University
2.7538888481277855e-05,parking,John Carroll University
-5.2231123580933324e-05,parking,University of Washington
-6.752263566799609e-05,parking,University of Minnesota Twin Cities
4.34397130150583e-06,parking,University of Colorado Boulder
4.860929485160344e-06,parking,Occidental College
-5.2227326869058824e-05,parking,"University of Tennessee, Knoxville"
0.0005558014230729213,parking,CSU Sacramento
3.010009843898949e-06,parking,Florida International University
-3.192126555405839e-05,parking,University of Texas Austin
0.004890098531493365,parking,CSU Chico
-4.650965225149087e-05,parking,University of Pittsburgh
0.00024594451527320404,parking,University of Michigan
-1.1536790437853916e-05,parking,Ithaca College
-3.010464024169827e-05,parking,University of Connecticut
9.979598087552183e-05,parking,Los Angeles Valley College
0.000236139544755005,parking,Florida Atlantic University
2.077100937319536e-05,parking,New Jersey Institute of Technology
-8.861244690387515e-06,parking,Claremont Colleges - Claremont McKenna
1.2939392487987699e-05,parking,Moorpark College
0.0002759402220112992,parking,University of North Carolina Charlotte
-1.4427956173912287e-05,parking,Northeastern University
-3.489016561968912e-05,parking,University of Oregon
0.00010057606135897463,parking,Trinity University
-1.4754556425008331e-05,parking,Villanova University
6.0770915759257375e-05,parking,University of California Riverside
-1.7427422233571553e-05,parking,Mississippi State University
6.090815746981845e-06,parking,Drake University
-1.3072244049165574e-05,parking,University of Montana
0.001491472547164369,parking,"University of Nebraska, Omaha"
-1.048466239291612e-05,parking,Southern Methodist University
1.3311202413238096e-06,parking,Keene State College
1.2394386010998304e-05,parking,Texas State University
5.05299560389485e-05,parking,University of Mary Washington
7.529772213107813e-05,parking,El Camino College
-2.101646120840085e-05,parking,Santa Rosa Junior College
7.782570425169116e-06,parking,Carleton College
-3.030931742468352e-05,parking,Indiana University of Pennsylvania
0.00021408571851815947,parking,Towson University
3.176152347871949e-05,parking,University of North Carolina Asheville
0.00014530869865829254,parking,Appalachian State University
0.00014297065128120623,parking,CSU San Marcos
7.564050132361988e-06,parking,Lewis and Clark College
0.00033368087577008887,parking,"California State Polytechnic University, Humboldt"
7.755087899317969e-05,parking,Orange Coast College
4.852686310780842e-05,parking,Florida Southern College
1.8193969164054562e-05,parking,Chapman University
4.9150577821984605e-05,capital punishment,Oklahoma State University
0.00024162407945837623,capital punishment,Columbia College Chicago
0.00010660802247540322,capital punishment,University of Massachusetts Amherst
0.00018499503393632554,capital punishment,University of California Riverside
0.00046613322268787994,capital punishment,Long Island University
9.037699334443753e-06,insurance,"California Polytechnic State University, SLO"
9.324496309694676e-06,insurance,Emory University
-1.8412558220301237e-05,insurance,University of Georgia
1.9761344133121064e-05,insurance,University of Hawaii Manoa
5.016640063780849e-05,insurance,University of Utah
-4.696300829789975e-05,insurance,Pennsylvania State University
0.00014139325239690748,insurance,University of California Santa Cruz
9.13577860322056e-05,insurance,Creighton University
-1.717017647724028e-05,insurance,"University of Nebraska, Lincoln"
5.493461158561906e-05,insurance,Georgetown University
-2.6006933752632416e-05,insurance,Eastern Illinois University
0.00011449076607571996,insurance,University of Illinois Urbana Champaign
5.929871921618202e-06,insurance,University of California Irvine
9.600874588422847e-06,insurance,Hofstra University
4.610557271270925e-06,insurance,"University of Wisconsin, Madison"
-3.5381076062349364e-05,insurance,Northern Illinois University
1.2485405542117128e-06,insurance,Marquette University
8.426891430966361e-06,insurance,University of Miami
1.898489716267368e-06,insurance,University of Texas Arlington
2.7426308357979136e-05,insurance,Purdue University
3.283677435910957e-05,insurance,University of Rochester
-3.371360078429408e-06,insurance,Boston College
2.030751346777953e-06,insurance,DePaul University
4.480077818920812e-06,insurance,San Diego State University
-1.0936427996647787e-05,insurance,Oklahoma State University
0.00011717562934963546,insurance,CSU Fresno
-1.7084884078119527e-05,insurance,University of California Santa Barbara
-1.2697789568958462e-05,insurance,Washington State University
7.049951489417186e-05,insurance,University of Southern Indiana
5.769797049019052e-05,insurance,University of Washington
-2.2467062879398957e-05,insurance,University of Minnesota Twin Cities
-1.4966284316533042e-05,insurance,Stanford University
9.877364580891985e-05,insurance,Occidental College
0.0008285677590113792,insurance,James Madison University
-1.0059850698780235e-05,insurance,CSU Sacramento
0.0002904314556910615,insurance,Florida International University
0.0001290133958134625,insurance,University of Texas Austin
0.0001747536919756208,insurance,University of Pittsburgh
-4.345861769123773e-05,insurance,University of Michigan
2.0305068479521637e-05,insurance,Rowan University
0.00029514091367524483,insurance,CSU Fullerton
6.0088132735330846e-06,insurance,Texas A & M University
0.00011995961056150115,insurance,Macalester College
4.93948816238698e-05,insurance,Ohio University
4.514507887791843e-05,insurance,Northeastern University
0.0005864607235952854,insurance,Villanova University
1.67338270817444e-05,insurance,University of California Riverside
-3.475584568692081e-06,insurance,University of Alabama
1.6607122692306427e-05,insurance,Grinnell College
-7.726960852856934e-07,insurance,"University of Nebraska, Omaha"
0.0004013113301461771,insurance,University of Mary Washington
-1.052143150256274e-05,insurance,Virginia Polytechnic Institute
1.8586519965287235e-05,insurance,Southern Illinois University Edwardsville
1.4211586733451575e-05,insurance,Georgia State University
0.0007716974895721698,insurance,Long Island University
1.0839149152169401e-05,insurance,Colgate University
3.917248126362442e-05,insurance,University of Texas Dallas
-0.0002972773543112426,culture,"California Polytechnic State University, SLO"
7.383121932782625e-05,culture,Emory University
-0.0001647947297247491,culture,University of Georgia
-1.2425241919766873e-05,culture,University of Hawaii Manoa
-8.103201566610488e-05,culture,University of Utah
-0.0003293080264536468,culture,Pennsylvania State University
0.0001530548831060805,culture,University of Notre Dame
0.0004834190825192081,culture,University of California Santa Cruz
5.783395147998899e-06,culture,Creighton University
-9.584413886980186e-05,culture,East Carolina University
-3.7894034124332385e-06,culture,"University of Nebraska, Lincoln"
-4.9491363907611027e-05,culture,University of North Florida
-3.115172200511339e-05,culture,Georgetown University
-9.108753229528473e-06,culture,Tulane University
0.00010181704454210509,culture,Texas Christian University
-0.00016017883920774328,culture,Eastern Illinois University
-4.9107175774825355e-05,culture,University of Massachusetts Boston
-0.00011166420720638499,culture,Oregon State University
-6.515131406953706e-05,culture,Santa Clara University
0.00012073211164970158,culture,New York University
5.6527487305888285e-05,culture,SUNY Stony Brook
0.00016413311955453715,culture,University of Chicago
0.00025414503816602904,culture,University of Illinois Urbana Champaign
-3.665905436217085e-06,culture,Biola University
0.00038363073438542594,culture,Augustana College
-2.201582153965275e-05,culture,University of California Irvine
-3.5019273571789054e-05,culture,Hofstra University
-0.00010468845905240511,culture,"University of Wisconsin, Madison"
-0.00020884069166393675,culture,Northern Illinois University
-3.337943090954015e-05,culture,University of Texas San Antonio
-5.172394164021132e-05,culture,Marquette University
1.0199145802641877e-05,culture,University of Miami
-2.244286277085309e-05,culture,University of Texas Arlington
-5.276919176327382e-05,culture,University of California Davis
-7.918322645715059e-05,culture,Purdue University
0.0003745503116029518,culture,University of Rochester
-2.8231525844225877e-05,culture,St. Louis University
-4.615855552053276e-05,culture,Boston College
-3.7612303839013755e-05,culture,DePaul University
-2.7814997950442313e-05,culture,San Diego State University
5.596724108087728e-06,culture,Oklahoma State University
0.00019006473651781832,culture,CSU Fresno
0.0094105108012389,culture,University of California Santa Barbara
-1.3424940346606712e-05,culture,St. Edward's University
-1.0789937565157156e-06,culture,University of New Hampshire
-9.300042892986747e-05,culture,Louisiana College
-8.032478182274572e-05,culture,Washington State University
-2.967294364083206e-05,culture,Virginia Commonwealth University
-3.163639868353514e-05,culture,West Virginia University
6.07550458426002e-06,culture,John Carroll University
-0.0001634829459065306,culture,University of Washington
5.0000023231457904e-05,culture,University of Kansas
2.2165228276970123e-05,culture,University of Oklahoma
4.657172469038176e-06,culture,University of Minnesota Twin Cities
6.329353705633065e-05,culture,University of Colorado Boulder
-9.62042450557678e-05,culture,Stanford University
8.45264974720864e-06,culture,Occidental College
-0.00015484222493309443,culture,"University of Tennessee, Knoxville"
-8.489819006713591e-05,culture,James Madison University
0.001385408059729966,culture,CSU Sacramento
-2.8700179287593194e-05,culture,Florida International University
0.0001817846405503433,culture,University of Texas Austin
-0.00013170056851368765,culture,University of Massachusetts Amherst
-5.894581232697751e-06,culture,Eastern Washington University
-1.1675046379315531e-05,culture,CSU Chico
0.0001029640338484535,culture,SUNY Geneseo
-0.00015114681569924546,culture,University of Pittsburgh
-0.0002487937409654173,culture,University of Michigan
1.5777958497074043e-05,culture,Fullerton College
-2.8232057682166952e-05,culture,Montana State University Bozeman
7.706889291058473e-05,culture,Ithaca College
-8.085862401257656e-05,culture,University of Connecticut
-3.3735592348462586e-05,culture,University of Iowa
2.5433693374455374e-05,culture,DePauw University
-2.2482126962581716e-05,culture,Rowan University
-8.628506120193492e-05,culture,CSU Fullerton
-3.954820953931118e-06,culture,University of North Carolina Greensboro
1.37570955895385e-05,culture,Muhlenberg College
-1.3907498975221157e-05,culture,Florida Atlantic University
6.6076861817664505e-06,culture,Regis University
0.0003032234915879297,culture,New Jersey Institute of Technology
0.002005721527385112,culture,Texas A & M University
-3.547634357684507e-05,culture,Quinnipiac University
-5.582622157658091e-06,culture,Gannon University
3.912841134035292e-05,culture,Simpson College
-1.2323405690004033e-05,culture,University of North Alabama
